UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,pct_secundaria_completa,POB_HAB,IDH_RANK
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,0.326228,2,396.978148,69.528989,5.802489,36.005619,14963,1287
021003,ANCASH,HUARI,CAJAY,0.326,2,323.926306,76.267021,4.513633,62.622581,2138,1288
050906,AYACUCHO,SUCRE,MORCOLLA,0.325651,2,328.16463,69.082793,5.274691,63.835537,908,1289
100502,HUANUCO,HUAMALIES,ARANCAY,0.325459,2,468.433997,73.336681,5.288895,24.105272,1186,1290
050702,AYACUCHO,PARINACOCHAS,CHUMPI,0.32536,2,433.482389,62.848036,5.902983,39.482693,2241,1291
210308,PUNO,CARABAYA,OLLACHEA,0.32491,2,387.318285,68.303124,5.07456,47.944485,6350,1292
220710,SAN MARTIN,PICOTA,TRES UNIDOS,0.324905,2,476.437123,72.655266,5.152958,24.624988,4964,1293
080909,CUSCO,LA CONVENCION,VILCABAMBA,0.324865,2,300.733557,75.799985,5.638593,52.19788,14164,1294
050105,AYACUCHO,HUAMANGA,CHIARA,0.324731,2,386.592398,68.575371,5.125443,46.661466,6998,1295
210102,PUNO,PUNO,ACORA,0.324706,2,242.977316,73.246827,6.507337,76.810442,24872,1296
050908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,0.324531,2,376.418834,74.296688,6.169472,29.317061,948,1297
040607,AREQUIPA,CONDESUYOS,SALAMANCA,0.324432,2,261.274734,80.872351,5.325276,64.284297,506,1298
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,0.324295,2,418.124223,76.452349,4.146044,39.63172,671,1299
210114,PUNO,PUNO,TIQUILLACA,0.324165,2,326.30614,67.830143,5.353116,65.164803,1430,1300
010308,AMAZONAS,BONGARA,RECTA,0.324005,2,473.334345,68.939488,5.410331,26.83303,149,1301
050904,AYACUCHO,SUCRE,CHILCAYOC,0.323918,2,376.746584,67.600431,6.303717,37.585976,447,1302
220506,SAN MARTIN,LAMAS,PINTO RECODO,0.323243,2,479.843448,71.854722,4.139751,34.858573,9369,1303
021005,ANCASH,HUARI,HUACACHI,0.323102,2,352.173758,75.734406,5.354619,38.394528,1525,1304
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,0.32302,2,359.902432,74.798755,4.699741,46.483186,19779,1305
160103,LORETO,MAYNAS,FERNANDO LORES,0.322688,2,349.90137,74.867815,5.975265,34.060418,17267,1306
020111,ANCASH,HUARAZ,PIRA,0.322672,2,361.914478,76.121531,4.53412,45.908956,3229,1307
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,0.322602,2,344.391513,74.603744,5.145318,44.437197,7049,1308
060806,CAJAMARCA,JAEN,LAS PIRIAS,0.322475,2,422.575323,78.901732,4.250638,32.659169,3104,1309
080906,CUSCO,LA CONVENCION,QUELLOUNO,0.322427,2,270.086973,73.658916,5.808948,66.527985,17388,1310
120106,JUNIN,HUANCAYO,CHICCHE,0.322327,2,283.90659,71.787719,5.355161,72.244842,485,1311
020108,ANCASH,HUARAZ,OLLEROS,0.322188,2,299.787749,74.495865,5.660975,52.390221,1871,1312
200205,PIURA,AYABACA,MONTERO,0.322053,2,338.327742,70.155879,5.256121,53.449752,5664,1313
210805,PUNO,MELGAR,MACARI,0.321933,2,269.759684,71.741743,6.614301,59.652685,7815,1314
010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,0.321842,2,426.209374,69.796496,4.739793,38.234448,595,1315
090110,HUANCAVELICA,HUANCAVELICA,MANTA,0.32174,2,328.891277,64.238771,5.944179,62.51853,1307,1316
020104,ANCASH,HUARAZ,HUANCHAY,0.321614,2,312.329247,70.435507,5.955877,52.094584,1448,1317
090204,HUANCAVELICA,ACOBAMBA,CAJA,0.321353,2,326.795955,74.90554,5.338403,45.588765,2195,1318
030405,APURIMAC,AYMARAES,COLCABAMBA,0.321298,2,295.269558,68.111203,5.084237,82.643642,866,1319
130608,LA LIBERTAD,OTUZCO,MACHE,0.320764,2,312.802169,78.466065,4.688609,53.090734,2776,1320
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,0.320676,2,324.768883,75.213333,5.318687,45.341846,18795,1321
210110,PUNO,PUNO,PAUCARCOLLA,0.320403,2,265.955106,69.294263,6.37181,70.236482,4851,1322
020202,ANCASH,AIJA,CORIS,0.32037,2,449.088673,63.386334,5.815883,33.099284,1930,1323
060414,CAJAMARCA,CHOTA,PION,0.320366,2,493.196218,75.35758,5.144573,18.859637,1089,1324
080913,CUSCO,LA CONVENCION,VILLA KINTIARINA,0.319907,2,349.121091,72.537714,4.644763,52.486454,1820,1325
090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,0.319764,2,354.235912,63.268778,6.703929,45.367251,740,1326
130801,LA LIBERTAD,PATAZ,TAYABAMBA,0.319751,2,343.576765,72.758396,5.08935,46.46894,13901,1327
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,0.319751,2,352.63529,73.356009,4.747968,47.73247,3265,1328
021509,ANCASH,PALLASCA,PAMPAS,0.31963,2,375.657762,66.553563,5.709213,42.282938,7054,1329
080807,CUSCO,ESPINAR,SUYCKUTAMBO,0.319613,2,367.576194,71.720561,3.710144,71.797466,2000,1330
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,0.319557,2,332.215444,78.420518,4.673482,45.661108,2343,1331
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,0.31951,2,436.664089,72.713594,4.313456,35.79727,2449,1332
160303,LORETO,LORETO,TIGRE,0.318947,2,401.496287,71.765105,5.698905,28.550381,8080,1333
030301,APURIMAC,ANTABAMBA,ANTABAMBA,0.318791,2,483.437165,54.298792,6.754384,38.121627,2703,1334
060804,CAJAMARCA,JAEN,COLASAY,0.318668,2,405.449029,75.570541,4.70861,31.865364,8750,1335
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,0.318603,2,395.844352,74.172656,4.757607,34.889941,580,1336
050202,AYACUCHO,CANGALLO,CHUSCHI,0.31827,2,282.659877,80.254912,5.212632,50.51948,7722,1337
050403,AYACUCHO,HUANTA,HUAMANGUILLA,0.318212,2,300.268476,77.251505,4.999498,52.465298,4463,1338
100112,HUANUCO,HUANUCO,YACUS,0.317978,2,312.606413,80.300641,3.959125,63.09677,5317,1339
230206,TACNA,CANDARAVE,QUILAHUANI,0.317767,2,255.387047,70.060883,7.260141,59.388979,979,1340
030416,APURIMAC,AYMARAES,TORAYA,0.317626,2,340.162959,68.957008,4.72107,60.682395,1711,1341
230402,TACNA,TARATA,HEROES ALBARRACIN,0.317308,2,185.656441,77.592946,7.683218,85.835078,528,1342
150809,LIMA,HUAURA,SANTA LEONOR,0.317292,2,227.628449,74.712896,7.168882,64.375315,1031,1343
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,0.316965,2,410.121704,73.203118,4.700307,33.216631,19921,1344
160507,LORETO,REQUENA,SAQUENA,0.316566,2,388.302455,76.297483,4.808333,31.636982,4485,1345
210406,PUNO,CHUCUITO,POMATA,0.316509,2,250.787217,72.969641,6.016037,69.127839,13779,1346
150802,LIMA,HUAURA,AMBAR,0.316448,2,360.104546,73.508776,4.781829,42.060097,2417,1347
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,0.316421,2,366.38912,77.940548,4.794796,33.82152,20424,1348
151022,LIMA,YAUYOS,OMAS,0.316207,2,242.685769,71.976336,7.691742,55.365671,531,1349
160605,LORETO,UCAYALI,SARAYACU,0.316128,2,357.395063,70.754026,6.170124,32.603949,15258,1350
100110,HUANUCO,HUANUCO,YARUMAYO,0.316098,2,335.122627,76.750891,4.242865,52.580641,2255,1351
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,0.315942,2,293.802104,68.352438,5.391013,68.342551,1766,1352
100505,HUANUCO,HUAMALIES,JIRCAN,0.315701,2,400.269587,72.506928,4.76453,34.449475,2648,1353
160302,LORETO,LORETO,PARINARI,0.315427,2,374.209162,72.529793,5.765008,29.682737,6374,1354
010103,AMAZONAS,CHACHAPOYAS,BALSAS,0.315308,2,415.021047,68.594405,5.193542,32.772384,1467,1355
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,0.315148,2,296.159746,73.364492,5.4064,52.88965,9813,1356
021903,ANCASH,SIHUAS,ALFONSO UGARTE,0.314848,2,318.541799,71.79266,6.768068,34.598178,518,1357
100701,HUANUCO,MARAÑON,HUACRACHUCO,0.314754,2,399.797574,66.759759,4.947836,41.344492,14485,1358
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,0.314342,2,380.763063,65.78222,5.141431,45.103171,1283,1359
090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,0.314285,2,415.005021,64.328488,5.951746,32.280544,689,1360
100205,HUANUCO,AMBO,HUACAR,0.314244,2,324.349137,76.939453,4.22817,54.538962,6573,1361
220305,SAN MARTIN,EL DORADO,SHATOJA,0.314116,2,372.265573,74.700883,4.806531,35.320659,3337,1362
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,0.314086,2,293.246483,75.478513,4.392991,67.6764,3318,1363
150706,LIMA,HUAROCHIRI,CUENCA,0.313482,2,346.172817,73.501575,4.319115,51.373292,419,1364
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,0.313132,2,367.322129,76.757131,4.832407,32.639315,3095,1365
030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,0.313037,2,348.581107,67.498035,4.482914,61.341677,10487,1366
020203,ANCASH,AIJA,HUACLLAN,0.312557,2,388.256459,63.54707,6.787241,31.317015,511,1367
210211,PUNO,AZANGARO,SAN ANTON,0.312381,2,276.868696,68.510072,5.921452,63.23261,8567,1368
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,0.312277,2,314.836677,77.541594,5.18823,39.326026,2227,1369
060106,CAJAMARCA,CAJAMARCA,JESUS,0.312242,2,348.6308,76.126047,4.370614,43.552284,14228,1370
210607,PUNO,HUANCANE,TARACO,0.312014,2,231.991286,74.566431,6.27741,67.138282,12391,1371
060604,CAJAMARCA,CUTERVO,CUJILLO,0.31197,2,344.826149,74.197699,4.760375,41.632358,2585,1372
120605,JUNIN,SATIPO,PAMPA HERMOSA,0.311928,2,313.298232,75.346092,5.453841,39.888281,8248,1373
230406,TACNA,TARATA,SUSAPAYA,0.311706,2,223.874149,77.278106,6.468907,62.588078,580,1374
030410,APURIMAC,AYMARAES,POCOHUANCA,0.310559,2,295.231973,63.417987,6.336862,61.452965,1016,1375
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,0.310428,2,509.577825,67.724908,4.691602,23.381443,459,1376
211302,PUNO,YUNGUYO,ANAPIA,0.310323,2,220.052721,74.456939,6.759092,66.782299,3001,1377
021804,ANCASH,SANTA,MACATE,0.310156,2,289.147022,75.585323,5.561905,44.471265,2703,1378
100103,HUANUCO,HUANUCO,CHINCHAO,0.309655,2,378.479493,76.174312,3.774794,44.881333,19257,1379
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,0.309524,2,333.018714,62.880359,6.079454,50.082791,1498,1380
010510,AMAZONAS,LUYA,LUYA VIEJO,0.309418,2,338.29224,78.161222,4.934037,33.456366,456,1381
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,0.309259,2,388.744268,73.965033,5.412213,25.074706,2881,1382
081305,CUSCO,URUBAMBA,MARAS,0.309122,2,274.747947,74.650604,5.263703,55.220721,5269,1383
160508,LORETO,REQUENA,SOPLIN,0.309088,2,353.147741,76.282954,5.853063,25.103257,682,1384
210704,PUNO,LAMPA,NICASIO,0.308897,2,197.24204,74.365311,7.020595,80.577428,2321,1385
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,0.308783,2,350.166329,72.50944,4.057592,53.194022,3595,1386
021007,ANCASH,HUARI,HUACHIS,0.308725,2,299.697716,76.556532,5.413435,39.963695,3141,1387
090305,HUANCAVELICA,ANGARAES,CHINCHO,0.30865,2,295.05057,71.595074,5.161544,54.411404,2782,1388
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,0.308509,2,340.206946,73.29098,4.636255,43.467259,3653,1389
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,0.308438,2,430.474703,82.787156,3.239502,35.572805,6398,1390
030708,APURIMAC,GRAU,PROGRESO,0.307781,2,290.065909,72.037065,5.154409,54.68626,3487,1391
030402,APURIMAC,AYMARAES,CAPAYA,0.30763,2,296.423757,63.027162,7.216159,49.184678,875,1392
080905,CUSCO,LA CONVENCION,OCOBAMBA,0.307545,2,263.057026,70.573737,5.923598,59.004933,5159,1393
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,0.307278,2,278.563906,70.239213,5.20707,63.208232,4622,1394
061203,CAJAMARCA,SAN PABLO,SAN LUIS,0.307105,2,386.883391,66.868041,4.86653,39.15024,639,1395
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,0.307095,2,243.456037,76.817147,5.215337,65.381211,29603,1396
100322,HUANUCO,DOS DE MAYO,SILLAPATA,0.306793,2,354.080283,67.943298,4.55263,50.113929,1611,1397
020204,ANCASH,AIJA,LA MERCED,0.306779,2,343.684415,63.90826,6.30002,39.888881,1653,1398
090205,HUANCAVELICA,ACOBAMBA,MARCAS,0.306713,2,305.709872,76.398264,4.65744,46.744849,1907,1399
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,0.306482,2,390.852636,78.150099,4.912215,23.122573,911,1400
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,0.30584,2,345.928406,71.465489,5.262076,35.178315,859,1401
040811,AREQUIPA,LA UNION,TORO,0.305804,2,209.770695,81.208193,6.599283,54.849256,454,1402
210209,PUNO,AZANGARO,POTONI,0.305741,2,271.624245,69.222647,5.772116,58.333808,3830,1403
160511,LORETO,REQUENA,YAQUERANA,0.305231,2,260.396259,72.203773,6.557307,46.643471,2526,1404
060418,CAJAMARCA,CHOTA,TOCMOCHE,0.304735,2,531.557388,72.323915,4.962144,14.245473,878,1405
050108,AYACUCHO,HUAMANGA,QUINUA,0.304726,2,322.252715,64.360394,5.078529,59.341577,5716,1406
021511,ANCASH,PALLASCA,TAUCA,0.30378,2,357.592012,68.337738,5.606946,32.806797,2818,1407
021203,ANCASH,HUAYLAS,HUATA,0.302875,2,272.359139,77.659093,4.73928,52.215874,1376,1408
080406,CUSCO,CALCA,SAN SALVADOR,0.302626,2,305.203703,73.963258,4.44307,51.573882,5531,1409
080911,CUSCO,LA CONVENCION,INKAWASI,0.302351,2,250.006344,77.511371,5.313007,52.990828,3516,1410
160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,0.302336,2,432.59484,76.59624,5.068901,17.244154,3859,1411
220708,SAN MARTIN,PICOTA,SHAMBOYACU,0.302137,2,395.432054,77.080216,4.244411,27.433474,12062,1412
080705,CUSCO,CHUMBIVILCAS,LIVITACA,0.301938,2,347.711943,67.820248,4.325306,51.979308,12588,1413
220304,SAN MARTIN,EL DORADO,SANTA ROSA,0.301545,2,340.379738,75.943034,4.504381,35.679609,10142,1414
022004,ANCASH,YUNGAY,MATACOTO,0.301291,2,280.634491,72.114578,4.768478,58.440629,1511,1415
020402,ANCASH,ASUNCION,ACOCHACA,0.301235,2,317.01389,71.936162,4.548375,48.197955,2523,1416
060407,CAJAMARCA,CHOTA,COCHABAMBA,0.30113,2,327.116525,71.971143,4.057283,54.499111,5264,1417
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,0.301125,2,336.256884,69.332728,6.108554,30.133692,896,1418
021504,ANCASH,PALLASCA,HUACASCHUQUE,0.300743,2,300.271899,65.575068,5.187931,58.55442,391,1419
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,0.300686,2,186.591173,77.716229,7.120457,67.564328,1345,1420
081002,CUSCO,PARURO,ACCHA,0.300626,2,344.68977,60.271422,4.775381,64.586647,3016,1421
160506,LORETO,REQUENA,PUINAHUA,0.300553,2,280.54108,76.327945,5.77207,36.289621,5417,1422
220303,SAN MARTIN,EL DORADO,SAN MARTIN,0.300316,2,378.900198,75.098125,4.471952,28.731758,13474,1423
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,0.300286,2,306.341908,74.745786,4.533345,45.729535,3571,1424
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,0.300203,2,265.232026,67.454164,5.701499,60.998,938,1425
210901,PUNO,MOHO,MOHO,0.300179,2,246.827289,72.054786,5.35961,64.259075,11753,1426
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,0.300036,2,292.452211,69.24506,6.038908,41.198878,1291,1427
020903,ANCASH,CORONGO,BAMBAS,0.299967,2,289.394076,72.209855,5.344941,44.25678,511,1428
090607,HUANCAVELICA,HUAYTARA,PILPICHACA,0.299795,2,292.688144,72.830033,4.99751,46.426472,3328,1429
010305,AMAZONAS,BONGARA,CUISPES,0.299445,2,354.42398,67.596904,5.030606,37.441437,778,1430
210602,PUNO,HUANCANE,COJATA,0.299265,2,243.409337,71.290872,6.150441,55.106066,3484,1431
080506,CUSCO,CANAS,PAMPAMARCA,0.299101,2,274.953767,62.219176,6.097392,64.883515,1774,1432
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,0.298898,2,243.759348,76.052357,7.458311,34.462917,412,1433
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,0.298679,2,327.110405,53.944497,6.878822,60.738434,3460,1434
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,0.298556,2,322.889396,83.729317,5.128515,23.118873,638,1435
030610,APURIMAC,CHINCHEROS,EL PORVENIR,0.298503,2,303.564827,68.644164,4.637168,56.373878,1465,1436
021210,ANCASH,HUAYLAS,YURACMARCA,0.298149,2,295.874841,77.389528,5.268549,33.676461,1722,1437
010205,AMAZONAS,BAGUA,IMAZA,0.298089,2,309.139891,73.065863,5.81051,31.295719,23142,1438
081007,CUSCO,PARURO,PACCARITAMBO,0.298084,2,365.980362,62.914678,3.79139,69.482961,1290,1439
060810,CAJAMARCA,JAEN,SAN FELIPE,0.297787,2,297.649618,75.695741,4.767924,41.162877,5425,1440
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,0.297782,2,257.757318,69.083555,5.643132,58.439852,739,1441
061304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,0.297641,2,304.077793,68.028971,4.855081,52.732415,3398,1442
210206,PUNO,AZANGARO,CHUPA,0.29756,2,230.102964,66.265048,6.376839,72.68033,7712,1443
030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,0.297466,2,336.631433,65.081329,4.700393,50.763445,682,1444
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,0.297161,2,356.019545,67.1617,5.414035,32.306348,318,1445
050109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,0.297131,2,324.200809,68.792904,4.059246,58.984879,2654,1446
101108,HUANUCO,YAROWILCA,CHORAS,0.296899,2,303.338748,73.208672,4.673854,44.237873,1107,1447
151009,LIMA,YAUYOS,CHOCOS,0.296848,2,229.275565,75.23019,5.446593,61.203548,1100,1448
021905,ANCASH,SIHUAS,CHINGALPO,0.296805,2,311.897134,72.564083,5.615908,32.081947,842,1449
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,0.296758,2,271.474811,78.852766,5.605264,34.37676,2254,1450
060413,CAJAMARCA,CHOTA,PACCHA,0.296655,2,310.3065,72.950788,4.505905,44.894825,4160,1451
021102,ANCASH,HUARMEY,COCHAPETI,0.296397,2,203.179087,79.494209,6.427177,54.188208,608,1452
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,0.296219,2,240.803159,66.481201,6.18117,65.7212,5492,1453
030713,APURIMAC,GRAU,VIRUNDO,0.296128,2,227.59746,75.18052,5.51378,60.383411,1118,1454
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,0.29612,2,287.736035,77.884382,4.600192,41.865699,21179,1455
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,0.2959,2,397.09932,68.501693,4.909909,27.019882,10480,1456
200403,PIURA,MORROPON,CHALACO,0.295471,2,287.398218,74.974758,4.686773,45.001266,7402,1457
210904,PUNO,MOHO,TILALI,0.295327,2,193.857692,79.239688,5.52538,74.511889,1543,1458
010109,AMAZONAS,CHACHAPOYAS,LA JALCA,0.295184,2,305.714701,73.094502,4.641319,42.662944,4279,1459
060202,CAJAMARCA,CAJABAMBA,CACHACHI,0.294835,2,361.864369,77.152122,3.777592,35.504513,26076,1460
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,0.294734,2,174.824738,69.218439,7.969797,86.330542,25083,1461
160107,LORETO,MAYNAS,NAPO,0.294568,2,366.450687,74.04583,5.084094,23.381946,16015,1462
080205,CUSCO,ACOMAYO,POMACANCHI,0.29433,2,309.959062,60.801586,5.195374,61.376645,8016,1463
020603,ANCASH,CARHUAZ,AMASHCA,0.294082,2,263.475984,82.72675,3.838802,56.653421,1319,1464
010401,AMAZONAS,CONDORCANQUI,NIEVA,0.294016,2,331.174367,66.038824,5.834988,33.660656,24778,1465
030609,APURIMAC,CHINCHEROS,ROCCHACC,0.293967,2,302.368179,69.204756,3.924253,67.554742,2007,1466
150711,LIMA,HUAROCHIRI,LANGA,0.293286,2,209.521305,76.032201,6.066692,58.411724,724,1467
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,0.292643,2,288.066472,72.865388,5.325316,37.717588,7853,1468
090312,HUANCAVELICA,ANGARAES,SECCLLA,0.292265,2,223.202461,72.813274,5.592228,63.043589,3863,1469
030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,0.292207,2,356.680369,54.579296,5.921433,51.820179,1782,1470
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,0.291987,2,322.745645,77.998386,4.240459,33.915116,3309,1471
030305,APURIMAC,ANTABAMBA,OROPESA,0.291759,2,338.593261,57.274261,4.925545,63.847496,2920,1472
200201,PIURA,AYABACA,AYABACA,0.291633,2,310.42091,66.902116,5.078885,43.757472,34311,1473
090613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,0.291464,2,346.752445,63.254767,4.973288,42.192776,1845,1474
160106,LORETO,MAYNAS,MAZAN,0.291128,2,320.369449,73.946655,4.965156,30.624913,12392,1475
100506,HUANUCO,HUAMALIES,MIRAFLORES,0.291071,2,236.078566,79.741523,4.502002,57.69849,3011,1476
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,0.290895,2,303.651049,78.081204,4.577253,33.325165,4084,1477
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,0.290565,2,226.509698,78.513317,4.813171,59.068523,1887,1478
021006,ANCASH,HUARI,HUACCHIS,0.290412,2,313.120498,72.830519,5.924277,25.532361,1655,1479
160510,LORETO,REQUENA,JENARO HERRERA,0.29032,2,286.533383,75.531128,6.159489,26.408319,4870,1480
030503,APURIMAC,COTABAMBAS,COYLLURQUI,0.290156,2,269.384526,71.322087,4.514973,57.918157,7520,1481
160504,LORETO,REQUENA,EMILIO SAN MARTIN,0.289866,2,280.369811,78.134107,5.218483,31.709377,6975,1482
131102,LA LIBERTAD,GRAN CHIMU,LUCMA,0.289789,2,304.696159,73.350845,4.793628,36.137408,6499,1483
160102,LORETO,MAYNAS,ALTO NANAY,0.289753,2,350.103735,76.809404,4.245602,28.202073,3014,1484
080803,CUSCO,ESPINAR,COPORAQUE,0.28955,2,258.34777,68.537889,4.36228,75.551079,14411,1485
210703,PUNO,LAMPA,CALAPUJA,0.28955,2,205.496581,77.569384,5.519428,61.261766,1448,1486
210113,PUNO,PUNO,SAN ANTONIO,0.289371,2,201.079295,73.655745,6.323074,61.748468,3722,1487
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,0.289361,2,245.764894,79.260108,3.689609,73.779273,556,1488
090614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,0.289294,2,217.749156,68.757228,6.241259,64.112747,471,1489
030505,APURIMAC,COTABAMBAS,MARA,0.289003,2,248.452691,71.087396,4.396398,72.028333,5861,1490
080703,CUSCO,CHUMBIVILCAS,CHAMACA,0.288952,2,255.786335,68.434977,5.042567,60.627187,8001,1491
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,0.288813,2,237.414345,66.794754,5.496052,68.148747,2601,1492
210108,PUNO,PUNO,HUATA,0.288675,2,206.720926,70.36925,6.450054,63.687524,8492,1493
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,0.288567,2,159.002285,73.146986,7.697661,85.316144,6290,1494
210112,PUNO,PUNO,PLATERIA,0.288453,2,210.312242,64.205976,7.04879,72.157648,7038,1495
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,0.28841,2,238.847615,76.191303,5.542568,43.864662,2194,1496
080501,CUSCO,CANAS,YANAOCA,0.288275,2,271.295565,61.105307,5.70942,62.647237,8822,1497
220511,SAN MARTIN,LAMAS,ZAPATERO,0.288001,2,294.001486,70.970877,4.577852,45.010002,4843,1498
021011,ANCASH,HUARI,PONTO,0.287873,2,243.239033,74.023851,5.311571,48.304466,2817,1499
050618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,0.287748,1,348.870592,66.485016,4.664832,36.300532,981,1500
211304,PUNO,YUNGUYO,CUTURAPI,0.287734,1,197.77369,76.222896,5.266239,73.150394,708,1501
030103,APURIMAC,ABANCAY,CIRCA,0.287291,1,251.971846,72.684721,4.651812,57.209625,1919,1502
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,0.287176,1,312.574545,71.922844,4.470383,38.46052,4874,1503
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,0.287166,1,228.801557,75.133519,5.358387,51.855736,2998,1504
021602,ANCASH,POMABAMBA,HUAYLLAN,0.286936,1,277.132402,76.214845,5.058363,34.596773,3181,1505
080202,CUSCO,ACOMAYO,ACOPIA,0.286885,1,243.264343,64.192249,5.136072,77.9121,2123,1506
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,0.286343,1,223.874415,71.462703,6.503964,47.263429,629,1507
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,0.286342,1,214.124509,78.911945,4.946873,58.341724,861,1508
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,0.286112,1,314.745272,67.722519,5.201222,35.072165,2938,1509
090114,HUANCAVELICA,HUANCAVELICA,PALCA,0.28602,1,258.694731,64.766402,5.074836,65.625435,2250,1510
080503,CUSCO,CANAS,KUNTURKANKI,0.286009,1,274.310248,59.947817,5.464451,66.33363,5060,1511
200207,PIURA,AYABACA,PAIMAS,0.285888,1,316.855194,69.804924,4.870297,34.635439,10277,1512
250203,UCAYALI,ATALAYA,TAHUANIA,0.285862,1,461.517147,64.28093,5.238129,17.563082,8158,1513
210104,PUNO,PUNO,ATUNCOLLA,0.285467,1,213.964175,68.206528,6.478391,60.093686,5194,1514
080203,CUSCO,ACOMAYO,ACOS,0.285454,1,341.184574,61.176295,4.625997,48.468369,1904,1515
010513,AMAZONAS,LUYA,OCUMAL,0.285337,1,303.391055,68.999299,4.90555,38.708902,3978,1516
210103,PUNO,PUNO,AMANTANI,0.28485,1,239.22151,76.195598,4.443333,57.424999,4012,1517
081008,CUSCO,PARURO,PILLPINTO,0.284676,1,288.592284,67.160482,5.361866,40.604106,962,1518
100404,HUANUCO,HUACAYBAMBA,PINRA,0.284552,1,245.465879,77.267879,4.50053,50.456468,7815,1519
